order_id,customer_id,order_date,region_id,order_status,payment_method
631,170,2024-03-18,6,Completed,Credit Card
632,468,2023-04-16,1,Completed,Credit Card
633,678,2023-11-22,1,Completed,Credit Card
634,921,2023-02-21,1,Cancelled,Credit Card
635,14,2023-07-21,1,Completed,Credit Card
636,715,2023-02-15,5,Completed,Credit Card
637,288,2023-08-30,1,Completed,Credit Card
638,907,2024-08-13,3,Completed,Debit
639,189,2023-04-27,1,Completed,Debit
640,914,2023-06-29,4,Completed,PayPal
641,155,2024-12-31,1,Completed,Debit
642,567,2024-02-07,2,Returned,Credit Card
643,694,2024-05-25,3,Completed,Credit Card
644,722,2023-07-01,3,Completed,PayPal
645,888,2023-06-21,6,Completed,Debit
646,471,2023-04-10,5,Completed,Debit
647,75,2023-10-18,4,Completed,PayPal
648,277,2024-07-05,3,Completed,Credit Card
649,940,2024-10-25,2,Completed,Credit Card
650,645,2024-02-06,1,Completed,Credit Card
651,343,2024-03-25,3,Completed,Credit Card
652,425,2023-05-12,2,Completed,PayPal
653,571,2024-11-22,1,Completed,Debit
654,511,2024-11-19,5,Completed,Credit Card
655,857,2023-10-01,3,Returned,Debit
656,182,2024-06-26,3,Completed,Debit
657,458,2024-08-08,2,Completed,Credit Card
658,918,2023-05-06,6,Completed,Credit Card
659,851,2023-09-14,4,Completed,Credit Card
660,833,2024-07-02,5,Completed,Debit
661,64,2023-09-02,4,Completed,PayPal
662,839,2023-04-08,3,Completed,Credit Card
663,260,2024-03-02,4,Completed,Debit
664,193,2024-10-04,1,Completed,Debit
665,655,2023-02-12,5,Completed,Credit Card
666,616,2023-09-25,4,Completed,PayPal
667,972,2024-03-05,1,Completed,Credit Card
668,406,2024-03-13,2,Completed,Credit Card
669,726,2024-05-25,4,Returned,PayPal
670,754,2024-11-08,5,Completed,Credit Card
671,943,2023-09-10,1,Completed,Credit Card
672,721,2023-07-06,4,Completed,PayPal
673,93,2024-11-15,2,Completed,Debit
674,430,2024-04-03,4,Completed,Debit
675,654,2023-07-08,1,Completed,Debit
676,434,2024-03-22,4,Completed,Debit
677,404,2023-12-23,5,Completed,Debit
678,434,2024-02-06,3,Completed,Credit Card
679,112,2024-01-10,1,Completed,PayPal
680,929,2023-10-20,1,Completed,Debit
681,375,2023-11-10,1,Completed,PayPal
682,59,2023-09-17,1,Completed,Debit
683,43,2023-11-07,4,Completed,Credit Card
684,207,2023-11-17,5,Returned,Debit
685,780,2024-12-11,2,Completed,Debit
686,296,2023-03-19,5,Completed,PayPal
687,118,2023-09-02,1,Completed,PayPal
688,532,2023-02-24,6,Completed,Credit Card
689,222,2023-12-18,4,Completed,PayPal
690,166,2023-11-01,6,Completed,PayPal
691,643,2024-08-09,4,Completed,PayPal
692,156,2023-12-10,1,Completed,Credit Card
693,184,2024-01-29,4,Completed,Credit Card
694,90,2024-11-29,1,Completed,Credit Card
695,94,2024-02-15,5,Completed,PayPal
696,13,2024-12-05,3,Completed,PayPal
697,973,2024-05-15,4,Completed,Credit Card
698,834,2024-12-06,1,Returned,PayPal
699,805,2023-05-27,6,Completed,PayPal
700,945,2024-09-27,1,Returned,Debit
701,742,2023-03-14,6,Completed,Credit Card
702,834,2024-02-14,4,Completed,Credit Card
703,804,2023-08-25,2,Completed,PayPal
704,438,2024-05-11,6,Completed,PayPal
705,538,2023-11-07,1,Completed,Debit
706,587,2024-11-09,4,Completed,Credit Card
707,968,2024-10-10,1,Completed,Credit Card
708,876,2023-05-29,2,Completed,PayPal
709,936,2023-09-25,3,Completed,Credit Card
710,811,2023-12-06,2,Completed,PayPal
711,150,2024-05-01,5,Completed,Debit
712,660,2024-05-20,4,Completed,PayPal
713,8,2023-05-11,2,Completed,Debit
714,29,2023-10-19,3,Completed,PayPal
715,296,2023-12-02,1,Completed,Debit
716,986,2024-01-20,4,Completed,Debit
717,926,2023-11-13,6,Completed,Credit Card
718,721,2023-12-25,2,Completed,PayPal
719,640,2023-05-14,3,Completed,Credit Card
720,340,2023-04-04,2,Completed,Credit Card
721,628,2024-12-18,5,Completed,PayPal
722,439,2023-11-09,4,Returned,Credit Card
723,144,2024-04-16,1,Completed,Credit Card
724,942,2023-11-20,3,Completed,Credit Card
725,830,2023-02-07,2,Completed,PayPal
726,747,2024-10-31,4,Completed,Credit Card
727,519,2023-05-03,2,Completed,Credit Card
728,976,2023-08-09,4,Completed,Credit Card
729,45,2024-05-21,5,Completed,PayPal
730,955,2024-06-25,2,Completed,Debit
731,239,2024-05-07,5,Completed,Debit
732,952,2023-03-25,6,Completed,Debit
733,944,2024-05-31,6,Completed,Debit
734,155,2024-11-05,3,Completed,Credit Card
735,181,2024-06-04,5,Completed,PayPal
736,215,2024-01-30,4,Completed,Credit Card
737,88,2023-05-23,3,Completed,PayPal
738,256,2024-03-15,2,Completed,Credit Card
739,511,2023-02-07,2,Completed,Debit
740,73,2024-11-29,4,Completed,Debit
741,931,2023-08-16,1,Completed,PayPal
742,179,2024-02-02,1,Completed,Credit Card
743,212,2023-10-08,2,Completed,Debit
744,805,2024-09-17,4,Completed,PayPal
745,234,2023-09-28,1,Completed,Credit Card
746,465,2024-02-15,5,Completed,PayPal
747,751,2024-05-16,2,Completed,Credit Card
748,223,2024-04-30,6,Completed,Credit Card
749,631,2024-02-01,5,Completed,Credit Card
750,825,2023-11-17,4,Completed,PayPal
751,264,2024-03-09,6,Completed,PayPal
752,207,2023-03-30,5,Completed,Credit Card
753,607,2024-07-05,1,Completed,Debit
754,885,2023-12-01,1,Completed,Credit Card
755,734,2023-05-26,6,Completed,PayPal
756,366,2023-08-29,3,Completed,Credit Card
757,276,2023-03-13,2,Completed,PayPal
758,380,2023-07-23,6,Completed,Credit Card
759,743,2023-09-22,4,Completed,Credit Card
760,309,2024-09-12,2,Completed,Debit
761,631,2024-10-12,5,Completed,Debit
762,268,2024-03-09,4,Cancelled,PayPal
763,945,2023-03-11,4,Completed,Credit Card
764,785,2023-05-30,1,Completed,PayPal
765,64,2024-01-01,5,Completed,Credit Card
766,810,2024-01-02,1,Completed,Credit Card
767,350,2024-07-23,1,Completed,Credit Card
768,925,2024-10-08,3,Completed,Debit
769,915,2023-04-15,1,Completed,PayPal
770,494,2023-08-10,2,Completed,Credit Card
771,523,2023-12-21,4,Completed,Credit Card
772,98,2023-06-27,1,Cancelled,PayPal
773,946,2023-11-11,6,Completed,PayPal
774,71,2023-09-01,2,Completed,Credit Card
775,364,2024-10-27,5,Completed,Debit
776,570,2024-02-29,4,Completed,Debit
777,802,2024-01-05,6,Completed,Credit Card
778,763,2023-02-22,6,Completed,Debit
779,276,2023-05-16,5,Completed,PayPal
780,50,2024-05-11,6,Returned,Debit
781,358,2024-05-04,2,Completed,PayPal
782,728,2024-04-07,5,Completed,PayPal
783,906,2024-10-11,6,Completed,PayPal
784,928,2023-09-09,5,Completed,PayPal
785,564,2024-02-14,5,Completed,Debit
786,783,2023-09-10,1,Completed,PayPal
787,485,2023-10-16,1,Completed,Credit Card
788,84,2024-02-02,1,Completed,PayPal
789,899,2024-01-15,6,Returned,Credit Card
790,805,2023-09-13,4,Completed,PayPal
791,638,2023-09-24,2,Completed,PayPal
792,808,2023-08-02,6,Completed,Debit
793,584,2024-04-19,1,Completed,PayPal
794,296,2024-10-15,5,Completed,PayPal
795,236,2023-02-06,6,Completed,Debit
796,56,2023-09-24,5,Completed,Debit
797,919,2023-06-07,5,Returned,Credit Card
798,360,2023-05-15,5,Completed,Debit
799,907,2024-05-25,3,Completed,Credit Card
800,110,2023-07-05,4,Completed,PayPal
801,192,2023-10-15,2,Completed,Credit Card
802,904,2023-09-23,2,Completed,Debit
803,93,2024-06-14,1,Completed,PayPal
804,862,2023-11-16,3,Completed,Credit Card
805,568,2024-06-24,6,Completed,Credit Card
806,60,2024-08-05,6,Completed,Credit Card
807,650,2024-08-22,2,Returned,PayPal
808,39,2023-11-25,4,Cancelled,Credit Card
809,540,2024-10-02,5,Cancelled,Credit Card
810,49,2023-06-17,1,Completed,Debit
811,420,2024-02-11,4,Returned,Credit Card
812,637,2023-04-28,2,Cancelled,PayPal
813,13,2024-03-25,3,Returned,Debit
814,992,2023-08-18,1,Completed,PayPal
815,36,2024-05-08,2,Completed,Debit
816,101,2024-04-12,6,Completed,Debit
817,794,2023-12-07,1,Completed,Credit Card
818,86,2024-09-18,2,Completed,PayPal
819,516,2023-11-08,6,Completed,Credit Card
820,223,2023-12-20,6,Cancelled,Debit
821,338,2023-07-02,5,Completed,Credit Card
822,960,2023-11-29,3,Completed,Debit
823,166,2023-11-05,5,Cancelled,Debit
824,383,2024-11-12,2,Cancelled,PayPal
825,856,2024-12-19,4,Completed,PayPal
826,895,2023-02-08,5,Completed,PayPal
827,376,2023-09-23,4,Completed,PayPal
828,471,2024-12-06,6,Completed,Credit Card
829,790,2024-08-14,2,Completed,PayPal
830,642,2023-11-29,3,Completed,PayPal
831,31,2023-03-10,4,Completed,PayPal
832,375,2023-06-16,2,Completed,Debit
833,11,2024-03-27,4,Returned,Debit
834,988,2023-09-07,5,Completed,PayPal
835,302,2024-01-14,2,Returned,Debit
836,96,2024-07-30,5,Completed,Debit
837,190,2023-04-20,1,Completed,Credit Card
838,453,2023-10-31,2,Returned,Debit
839,192,2023-07-11,4,Returned,Credit Card
840,486,2024-12-18,1,Completed,Debit
841,266,2023-12-05,5,Completed,PayPal
842,424,2024-02-09,5,Completed,Debit
843,128,2023-02-09,4,Completed,Debit
844,238,2024-04-19,1,Returned,Credit Card
845,920,2023-05-24,6,Completed,PayPal
846,355,2023-08-24,3,Completed,Credit Card
847,940,2024-03-11,4,Completed,PayPal
848,112,2024-12-29,5,Completed,PayPal
849,828,2023-08-16,2,Completed,Credit Card
850,446,2023-05-26,1,Completed,Debit
851,343,2023-06-01,6,Completed,PayPal
852,145,2024-11-14,3,Completed,Debit
853,65,2023-04-06,2,Completed,Credit Card
854,247,2023-11-03,1,Completed,Credit Card
855,735,2023-09-27,6,Completed,Credit Card
856,991,2023-11-29,4,Returned,Credit Card
857,490,2024-02-27,6,Completed,PayPal
858,825,2024-07-06,4,Completed,Credit Card
859,439,2024-02-04,1,Returned,Debit
860,106,2023-09-21,6,Completed,Debit
861,181,2023-08-14,3,Completed,PayPal
862,184,2023-02-12,6,Completed,Credit Card
863,226,2024-12-20,1,Completed,PayPal
864,777,2023-07-27,2,Completed,PayPal
865,790,2023-09-05,2,Completed,PayPal
866,909,2023-02-11,6,Completed,Credit Card
867,89,2024-04-21,6,Completed,Debit
868,688,2024-10-22,4,Cancelled,Debit
869,530,2023-07-14,1,Completed,PayPal
870,371,2024-08-04,4,Completed,PayPal
871,972,2023-03-25,3,Returned,Debit
872,936,2023-09-06,2,Completed,Debit
873,913,2024-01-26,5,Completed,Credit Card
874,399,2024-02-20,5,Cancelled,PayPal
875,106,2023-03-28,1,Completed,Credit Card
876,271,2023-05-29,1,Completed,Debit
877,975,2023-10-11,5,Returned,Debit
878,831,2023-07-30,1,Completed,Debit
879,503,2024-03-21,2,Completed,Debit
880,679,2023-09-23,3,Returned,Credit Card
881,525,2023-04-21,3,Completed,Debit
882,849,2024-11-08,4,Cancelled,PayPal
883,32,2023-02-22,2,Completed,Debit
884,393,2024-05-22,1,Completed,PayPal
885,40,2024-04-15,1,Completed,Debit
886,660,2024-08-23,4,Completed,Credit Card
887,218,2023-05-04,4,Completed,PayPal
888,731,2023-08-11,1,Completed,Credit Card
889,981,2023-05-14,1,Completed,Debit
890,82,2024-03-02,2,Completed,Credit Card
891,845,2023-02-07,4,Completed,Debit
892,720,2024-11-01,2,Completed,Credit Card
893,201,2024-08-20,6,Returned,Credit Card
894,447,2023-09-19,1,Completed,PayPal
895,844,2024-08-27,5,Completed,Debit
896,428,2023-09-28,5,Returned,Credit Card
897,38,2023-05-01,6,Completed,Debit
898,211,2023-09-20,1,Completed,PayPal
899,444,2024-05-02,4,Completed,Credit Card
900,327,2023-09-21,5,Returned,Debit
901,761,2024-01-20,4,Completed,Credit Card
902,227,2023-12-30,5,Completed,Credit Card
903,48,2024-04-14,4,Cancelled,Credit Card
904,18,2024-02-10,5,Cancelled,Credit Card
905,912,2023-11-19,4,Completed,PayPal
906,439,2024-01-11,6,Completed,PayPal
907,807,2024-11-25,2,Cancelled,Debit
908,708,2024-04-03,4,Completed,Debit
909,187,2024-11-18,2,Completed,Credit Card
910,345,2023-06-10,2,Completed,Credit Card
911,224,2023-06-21,1,Completed,Credit Card
912,830,2024-03-21,6,Completed,PayPal
913,488,2023-05-04,2,Completed,Credit Card
914,909,2024-10-18,3,Completed,Debit
915,877,2023-11-11,2,Completed,Credit Card
916,849,2024-11-16,4,Completed,PayPal
917,229,2023-09-11,2,Completed,Credit Card
918,390,2024-05-08,4,Completed,PayPal
919,979,2024-07-29,4,Completed,PayPal
920,589,2023-11-03,3,Completed,PayPal
921,188,2024-12-13,2,Completed,PayPal
922,858,2023-06-20,2,Completed,Debit
923,270,2024-01-23,5,Returned,PayPal
924,607,2023-02-23,5,Returned,Debit
925,310,2023-10-28,1,Completed,Debit
926,132,2024-11-26,4,Completed,Credit Card
927,551,2023-12-30,3,Completed,Credit Card
928,72,2023-04-26,5,Completed,PayPal
929,793,2024-10-13,2,Completed,Credit Card
930,845,2023-03-03,1,Completed,PayPal
931,672,2023-09-28,3,Completed,Credit Card
932,187,2024-01-29,6,Completed,PayPal
933,486,2024-02-24,2,Completed,Credit Card
934,191,2024-11-14,2,Completed,Credit Card
935,422,2024-11-29,6,Completed,Debit
936,120,2023-11-26,4,Completed,Credit Card
937,220,2024-02-06,4,Completed,Credit Card
938,53,2023-05-10,5,Completed,PayPal
939,734,2023-03-19,5,Completed,Debit
940,451,2024-03-28,2,Cancelled,PayPal
941,412,2024-05-25,2,Completed,Credit Card
942,643,2024-09-01,5,Completed,PayPal
943,237,2023-04-03,6,Completed,Debit
944,758,2023-05-20,5,Completed,PayPal
945,738,2024-12-10,2,Completed,Credit Card
946,720,2024-08-02,3,Completed,PayPal
947,406,2023-05-30,2,Completed,Credit Card
948,608,2024-09-20,3,Completed,Debit
949,422,2024-02-17,3,Completed,Debit
950,712,2024-02-27,2,Completed,PayPal
951,247,2023-03-24,1,Completed,Debit
952,72,2024-09-25,5,Completed,PayPal
953,830,2023-11-16,4,Completed,Credit Card
954,185,2024-01-03,2,Completed,PayPal
955,6,2023-08-23,3,Completed,Credit Card
956,206,2023-09-26,2,Completed,Debit
957,544,2024-02-17,5,Completed,Credit Card
958,611,2024-11-28,6,Completed,Credit Card
959,906,2023-06-16,3,Completed,Credit Card
960,387,2024-03-13,4,Completed,Credit Card
961,768,2024-06-22,4,Cancelled,Credit Card
962,699,2024-01-28,4,Returned,PayPal
963,76,2024-02-16,6,Returned,Credit Card
964,177,2024-08-29,1,Completed,Credit Card
965,827,2024-10-27,3,Completed,Credit Card
966,799,2023-10-12,6,Completed,Credit Card
967,349,2024-05-22,3,Completed,Credit Card
968,255,2023-05-25,6,Completed,Credit Card
969,837,2023-02-20,6,Returned,Debit
970,702,2024-07-12,1,Completed,PayPal
971,308,2023-06-25,3,Completed,Credit Card
972,345,2023-08-27,6,Completed,PayPal
973,127,2024-07-15,1,Completed,Debit
974,937,2024-02-11,2,Completed,Debit
975,287,2024-06-18,5,Completed,Credit Card
976,766,2023-07-16,6,Completed,PayPal
977,725,2024-08-03,4,Completed,Credit Card
978,762,2023-07-31,1,Completed,Debit
979,596,2024-10-09,1,Completed,Debit
980,487,2024-10-04,6,Completed,PayPal
981,383,2024-09-24,1,Completed,Credit Card
982,406,2024-04-19,2,Completed,PayPal
983,388,2023-12-29,1,Cancelled,PayPal
984,525,2024-06-17,5,Completed,Debit
985,557,2023-04-20,5,Completed,PayPal
986,639,2024-09-07,4,Completed,Debit
987,938,2024-12-19,2,Completed,Credit Card
988,626,2024-03-02,5,Completed,PayPal
989,945,2024-09-30,6,Completed,PayPal
990,276,2023-05-14,3,Completed,Credit Card
991,500,2024-03-08,3,Completed,PayPal
992,717,2023-09-12,3,Completed,Credit Card
993,337,2024-07-02,6,Completed,Debit
994,950,2024-10-26,1,Completed,Debit
995,932,2023-09-24,6,Completed,PayPal
996,481,2024-04-02,1,Completed,Debit
997,897,2023-05-27,3,Returned,Debit
998,911,2023-07-13,4,Cancelled,Credit Card
999,973,2023-09-14,4,Completed,Debit
1000,273,2023-09-18,1,Returned,Debit
1001,920,2023-08-01,3,Completed,Debit
1002,58,2023-10-07,6,Returned,Credit Card
1003,328,2023-12-15,4,Completed,PayPal
1004,731,2023-08-29,1,Completed,Credit Card
1005,109,2024-11-17,6,Completed,PayPal
1006,279,2024-02-27,3,Completed,PayPal
1007,686,2023-05-07,2,Completed,Debit
1008,328,2023-04-27,3,Returned,Debit
1009,776,2024-03-21,3,Returned,Credit Card
1010,315,2024-02-29,6,Completed,Credit Card
1011,474,2024-12-27,6,Completed,Credit Card
1012,111,2024-10-25,5,Completed,Debit
1013,699,2024-06-15,5,Completed,PayPal
1014,781,2024-09-26,6,Completed,Credit Card
1015,935,2024-09-04,6,Completed,PayPal
1016,229,2023-06-13,2,Completed,Debit
1017,497,2024-11-10,2,Completed,Debit
1018,156,2023-12-11,3,Completed,Debit
1019,473,2024-12-30,4,Completed,Debit
1020,701,2023-09-09,2,Completed,PayPal
1021,272,2024-04-13,3,Returned,PayPal
1022,887,2023-03-18,1,Completed,Credit Card
1023,2,2023-08-11,5,Completed,PayPal
1024,758,2024-07-04,4,Completed,PayPal
1025,722,2024-02-14,3,Completed,PayPal
1026,511,2024-12-22,6,Completed,Credit Card
1027,913,2023-12-31,1,Completed,PayPal
1028,286,2023-03-11,5,Completed,PayPal
1029,871,2023-11-20,1,Completed,PayPal
1030,13,2024-12-21,3,Completed,Debit
1031,608,2023-07-12,2,Completed,PayPal
1032,498,2023-12-28,5,Completed,Credit Card
1033,733,2023-05-15,1,Completed,Credit Card
1034,238,2023-07-11,2,Returned,Credit Card
1035,94,2024-10-27,4,Completed,Credit Card
1036,338,2023-03-26,3,Completed,Debit
1037,781,2023-03-06,3,Completed,Credit Card
1038,171,2023-09-30,5,Completed,Debit
1039,981,2023-05-24,1,Completed,Debit
1040,606,2023-12-15,4,Completed,Debit
1041,661,2023-02-23,6,Completed,Credit Card
1042,624,2024-08-11,5,Completed,Credit Card
1043,567,2024-11-08,6,Completed,Debit
1044,849,2023-05-29,5,Completed,Debit
1045,936,2024-11-04,1,Completed,Credit Card
1046,467,2023-08-31,4,Returned,PayPal
1047,628,2024-03-24,1,Completed,PayPal
1048,143,2023-05-24,3,Completed,PayPal
1049,201,2023-03-16,6,Completed,Credit Card
1050,180,2023-06-08,2,Completed,Credit Card
1051,714,2023-07-08,3,Completed,Debit
1052,364,2024-02-29,3,Returned,Credit Card
1053,479,2024-06-26,6,Completed,Credit Card
1054,565,2023-03-17,5,Completed,Credit Card
1055,471,2023-05-19,3,Completed,Debit
1056,384,2023-09-07,4,Completed,Debit
1057,692,2024-04-18,3,Completed,PayPal
1058,926,2023-12-12,4,Completed,PayPal
1059,417,2023-07-27,1,Completed,Credit Card
1060,825,2023-09-16,5,Completed,Credit Card
1061,308,2024-12-03,4,Completed,Debit
1062,649,2023-10-25,3,Returned,PayPal
1063,694,2024-02-14,5,Completed,PayPal
1064,367,2024-06-03,5,Completed,PayPal
1065,1,2024-12-18,4,Completed,Credit Card
1066,44,2023-11-17,4,Completed,Credit Card
1067,739,2024-01-23,2,Completed,Credit Card
1068,843,2024-11-18,2,Completed,Debit
1069,98,2023-08-23,5,Completed,PayPal
1070,720,2023-09-01,6,Returned,Debit
1071,265,2024-08-05,6,Completed,PayPal
1072,800,2023-12-20,2,Completed,Credit Card
1073,783,2024-09-16,3,Completed,Debit
1074,140,2023-07-31,1,Completed,Debit
1075,481,2024-06-13,5,Completed,Credit Card
1076,237,2023-12-17,1,Completed,PayPal
1077,974,2023-04-24,2,Completed,PayPal
1078,953,2023-11-30,4,Returned,PayPal
1079,904,2023-10-20,5,Completed,PayPal
1080,72,2023-08-19,2,Completed,Credit Card
1081,667,2023-09-28,3,Completed,Credit Card
1082,190,2024-12-23,5,Returned,Credit Card
1083,268,2024-12-14,5,Cancelled,Credit Card
1084,321,2023-11-22,6,Completed,Debit
1085,107,2024-06-26,4,Completed,Debit
1086,232,2024-12-20,5,Completed,Debit
1087,42,2024-03-02,4,Completed,Credit Card
1088,702,2023-06-18,2,Completed,PayPal
1089,883,2023-06-09,3,Cancelled,Debit
1090,139,2023-03-21,3,Completed,Debit
1091,615,2024-12-07,5,Completed,Credit Card
1092,683,2023-11-20,5,Completed,PayPal
1093,863,2024-10-20,2,Completed,PayPal
1094,273,2024-07-20,6,Completed,PayPal
1095,481,2023-12-08,6,Completed,Credit Card
1096,416,2024-07-21,6,Returned,PayPal
1097,506,2024-10-31,4,Completed,Debit
1098,733,2023-09-22,6,Completed,Debit
1099,725,2023-08-28,3,Completed,Debit
1100,853,2024-09-27,4,Completed,Credit Card
1101,424,2023-05-05,2,Returned,PayPal
1102,407,2023-12-24,3,Completed,Credit Card
1103,568,2023-09-13,3,Completed,PayPal
1104,390,2023-02-11,1,Completed,Credit Card
1105,342,2023-12-26,2,Completed,Debit
1106,946,2023-02-12,2,Completed,Credit Card
1107,614,2023-03-07,1,Completed,Credit Card
1108,933,2024-04-22,4,Completed,Credit Card
1109,493,2024-04-27,6,Returned,Debit
1110,192,2023-09-08,6,Completed,Credit Card
1111,499,2024-04-16,6,Completed,Credit Card
1112,822,2024-11-14,6,Completed,Debit
1113,712,2024-07-19,6,Returned,PayPal
1114,233,2024-09-17,1,Completed,Credit Card
1115,945,2023-09-17,2,Completed,Debit
1116,227,2024-01-10,4,Completed,Credit Card
1117,371,2023-04-21,3,Completed,Debit
1118,139,2024-01-19,6,Completed,PayPal
1119,856,2024-03-02,1,Returned,PayPal
1120,817,2023-11-17,4,Completed,Credit Card
1121,149,2024-04-30,4,Completed,Debit
1122,115,2024-12-02,4,Completed,PayPal
1123,450,2023-06-08,1,Completed,PayPal
1124,63,2024-07-27,3,Completed,Debit
1125,104,2024-01-25,6,Completed,Credit Card
1126,851,2024-07-11,4,Completed,PayPal
1127,871,2023-12-10,1,Completed,PayPal
1128,668,2023-04-16,2,Completed,PayPal
1129,273,2024-07-30,1,Completed,Credit Card
1130,6,2023-08-15,1,Completed,PayPal
1131,147,2023-03-01,1,Cancelled,Debit
1132,184,2023-02-16,4,Cancelled,Credit Card
1133,998,2024-03-29,1,Completed,PayPal
1134,28,2024-09-11,2,Completed,Debit
1135,962,2024-09-15,4,Completed,Debit
1136,550,2024-03-11,2,Completed,Credit Card
1137,119,2024-10-28,5,Completed,Debit
1138,293,2024-07-15,1,Completed,Credit Card
1139,371,2024-10-06,6,Completed,Credit Card
1140,244,2023-04-18,6,Returned,Credit Card
1141,580,2023-09-17,4,Completed,Debit
1142,726,2023-11-24,6,Completed,Credit Card
